HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ,Legal_Description
18AC4EB0-9296-E011-82A2-00155D28E806,28DAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,39.2,00:00.0,,,G,2339,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 2=SW/4 NW/4=39.20 ACRES,,0,,,19,5,N,3,E,11,1905N03ECM,NW,1905N03ECM NW,SWNW
19AC4EB0-9296-E011-82A2-00155D28E806,6451D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40.03,00:00.0,,,G,1250-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || LOT 2=SW/4 NW/4=40.03 ACRES",,0,,,19,5,N,6,E,11,1905N06ECM,NW,1905N06ECM NW,SWNW
1AAC4EB0-9296-E011-82A2-00155D28E806,31DAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,38.82,00:00.0,,,G,187-G,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 2=SW/4 NW/4=38.82 ACRES,,0,,,19,6,N,6,E,11,1906N06ECM,NW,1906N06ECM NW,SWNW
1BAC4EB0-9296-E011-82A2-00155D28E806,93DAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1558-J,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,20,5,N,3,E,11,2005N03ECM,NW,2005N03ECM NW,SWNW
1CAC4EB0-9296-E011-82A2-00155D28E806,BEE8E139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,2074,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,20,5,N,6,E,11,2005N06ECM,NW,2005N06ECM NW,SWNW
1DAC4EB0-9296-E011-82A2-00155D28E806,C6E8E139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,159-C,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,20,6,N,6,E,11,2006N06ECM,NW,2006N06ECM NW,SWNW
1EAC4EB0-9296-E011-82A2-00155D28E806,1DE9E139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,21,4,N,1,E,11,2104N01ECM,NW,2104N01ECM NW,SWNW
1FAC4EB0-9296-E011-82A2-00155D28E806,26E9E139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1558-K,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,21,5,N,3,E,11,2105N03ECM,NW,2105N03ECM NW,SWNW
20AC4EB0-9296-E011-82A2-00155D28E806,FADAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,250-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,21,5,N,6,E,11,2105N06ECM,NW,2105N06ECM NW,SWNW
21AC4EB0-9296-E011-82A2-00155D28E806,7252D821-E47B-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1330,,ADMIN,29:19.8,ADMIN,29:19.8,"From Sturgis, 1 mile West on dirt road to NE corner of lease || ",,0,,,21,5,N,9,E,11,2105N09ECM,NW,2105N09ECM NW,SWNW
22AC4EB0-9296-E011-82A2-00155D28E806,FFDAE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,159-D,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,21,6,N,6,E,11,2106N06ECM,NW,2106N06ECM NW,SWNW
23AC4EB0-9296-E011-82A2-00155D28E806,86E9E139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,22,4,N,1,E,11,2204N01ECM,NW,2204N01ECM NW,SWNW
24AC4EB0-9296-E011-82A2-00155D28E806,90E9E139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SWNW,1,40,00:00.0,,,G,1559-A,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,,0,,,22,5,N,3,E,11,2205N03ECM,NW,2205N03ECM NW,SWNW
