HoldingDetailID,LocationID,TrustFundID,HoldingDetailTypeID,CountyID,SpecificLocation,LegalDescription,Interest,Acres,BeginDate,EndDate,SoldDate,Acquisition,TitleOpinion,HistoricalLeaseNumber,UserCreated,DateCreated,UserModified,DateModified,Description,OtherAgencyID,TopLeaseAcres,ApprovedforProd,GISGlobalId,Section,Township,TownshipDirection,Range,RangeDirection,Meridian,STRM,QuarterDescription,STRMQ
5CAD4EB0-9296-E011-82A2-00155D28E806,F1EEE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SW/4 SW/4,1,40,00:00.0,NULL,NULL,G,44-K,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,35,5,N,3,E,C,3505N03ECM,SW,3505N03ECM SW
5DAD4EB0-9296-E011-82A2-00155D28E806,F6EEE139-087C-E011-9CF3-00155D960C0A,5,4,13,SW,SW/4 SW/4,1,40,00:00.0,NULL,NULL,G,1555-K,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,35,5,N,6,E,C,3505N06ECM,SW,3505N06ECM SW
70B84EB0-9296-E011-82A2-00155D28E806,2F50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,40.06,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 10 miles East || LOT 1=NE/4 NE/4=40.06 ACRES",NULL,0,NULL,NULL,1,5,N,1,E,C,0105N01ECM,NE,0105N01ECM NE
71B84EB0-9296-E011-82A2-00155D28E806,6450D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,40.12,00:00.0,NULL,NULL,G,2336,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 18 miles West || LOT 1=NE/4 NE/4=40.12 ACRES",NULL,0,NULL,NULL,1,5,N,3,E,C,0105N03ECM,NE,0105N03ECM NE
72B84EB0-9296-E011-82A2-00155D28E806,5850D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,37.02,00:00.0,NULL,NULL,G,2361,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 4 miles North, 7 miles West and 6 miles North and West || LOT 1=NE/4 NE/4=37.02 ACRES",NULL,0,NULL,NULL,3,4,N,3,E,C,0304N03ECM,NE,0304N03ECM NE
73B84EB0-9296-E011-82A2-00155D28E806,4A50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,40.54,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 2-1/2 miles East and 2-1/2 North, isolated. || LOT 1=NE/4 NE/4=40.54 ACRES",NULL,0,NULL,NULL,4,5,N,1,E,C,0405N01ECM,NE,0405N01ECM NE
74B84EB0-9296-E011-82A2-00155D28E806,A94FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,40.46,00:00.0,NULL,NULL,G,2216,,ADMIN,29:19.8,Sfleming,18:14.6,"From Wheeless,  5 miles West and 3 miles South to NW corner of lease || LOT 1=NE/4 NE/4=70.46 ACRES",NULL,0,NULL,NULL,5,2,N,1,E,C,0502N01ECM,NE,0502N01ECM NE
75B84EB0-9296-E011-82A2-00155D28E806,5DD3E139-087C-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,39.81,00:00.0,NULL,NULL,G,21-E,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || LOT 1=NE/4 NE/4=39.81 ACRES,NULL,0,NULL,NULL,6,2,N,2,E,C,0602N02ECM,NE,0602N02ECM NE
76B84EB0-9296-E011-82A2-00155D28E806,BC50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,41.22,00:00.0,NULL,NULL,G,1284-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 8 miles East, 4 miles North, 2 miles East and 2 miles North || LOT 1=NE/4 NE/4=41.22 ACRES",NULL,0,NULL,NULL,6,5,N,3,E,C,0605N03ECM,NE,0605N03ECM NE
77B84EB0-9296-E011-82A2-00155D28E806,6851D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,LOT 1 A/K/A NE/4 NE/4,1,39.88,00:00.0,NULL,NULL,G,2067,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || LOT 1=NE/4 NE/4=39.88 ACRES",NULL,0,NULL,NULL,6,5,N,6,E,C,0605N06ECM,NE,0605N06ECM NE
78B84EB0-9296-E011-82A2-00155D28E806,3550D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1285,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 10 miles East || ",NULL,0,NULL,NULL,7,5,N,3,E,C,0705N03ECM,NE,0705N03ECM NE
79B84EB0-9296-E011-82A2-00155D28E806,6E51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2068,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,7,5,N,6,E,C,0705N06ECM,NE,0705N06ECM NE
7AB84EB0-9296-E011-82A2-00155D28E806,AF50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1285-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East and 3 miles NE || ",NULL,0,NULL,NULL,8,5,N,3,E,C,0805N03ECM,NE,0805N03ECM NE
7BB84EB0-9296-E011-82A2-00155D28E806,7051D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2069,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,8,5,N,6,E,C,0805N06ECM,NE,0805N06ECM NE
7CB84EB0-9296-E011-82A2-00155D28E806,9D50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East and 3 miles NE || ",NULL,0,NULL,NULL,9,5,N,3,E,C,0905N03ECM,NE,0905N03ECM NE
7DB84EB0-9296-E011-82A2-00155D28E806,4851D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2070,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 5 miles East || ",NULL,0,NULL,NULL,9,5,N,6,E,C,0905N06ECM,NE,0905N06ECM NE
7EB84EB0-9296-E011-82A2-00155D28E806,81D5E139-087C-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,21-T,,ADMIN,29:19.8,Sfleming,36:00.9,Imported Location || ,NULL,0,NULL,NULL,10,1,N,3,E,C,1001N03ECM,NE,1001N03ECM NE
7FB84EB0-9296-E011-82A2-00155D28E806,8E50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 15 miles North and West || ",NULL,0,NULL,NULL,10,5,N,3,E,C,1005N03ECM,NE,1005N03ECM NE
80B84EB0-9296-E011-82A2-00155D28E806,1951D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2071,,ADMIN,29:19.8,ADMIN,29:19.8,"From the SE part of Keyes, 8 miles West and 3 miles North to SE corner of lease || ",NULL,0,NULL,NULL,10,5,N,6,E,C,1005N06ECM,NE,1005N06ECM NE
81B84EB0-9296-E011-82A2-00155D28E806,9250D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 15 miles North and West || ",NULL,0,NULL,NULL,11,5,N,3,E,C,1105N03ECM,NE,1105N03ECM NE
82B84EB0-9296-E011-82A2-00155D28E806,1B51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2072,,ADMIN,29:19.8,ADMIN,29:19.8,"From the SE part of Keyes, 8 miles West and 3 miles North to SE corner of lease || ",NULL,0,NULL,NULL,11,5,N,6,E,C,1105N06ECM,NE,1105N06ECM NE
83B84EB0-9296-E011-82A2-00155D28E806,FA50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2073,,ADMIN,29:19.8,ADMIN,29:19.8,"From SE part of Keyes, 6 miles North,  6 miles West and 1 mile North to SE corner of lease || ",NULL,0,NULL,NULL,12,5,N,6,E,C,1205N06ECM,NE,1205N06ECM NE
84B84EB0-9296-E011-82A2-00155D28E806,8850D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-F,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 15 miles North and West || ",NULL,0,NULL,NULL,14,5,N,3,E,C,1405N03ECM,NE,1405N03ECM NE
85B84EB0-9296-E011-82A2-00155D28E806,0B51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1555-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From the SE part of Keyes, 8 miles West and 3 miles North to SE corner of lease || ",NULL,0,NULL,NULL,14,5,N,6,E,C,1405N06ECM,NE,1405N06ECM NE
86B84EB0-9296-E011-82A2-00155D28E806,7050D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1275,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 18 miles West || ",NULL,0,NULL,NULL,14,6,N,3,E,C,1406N03ECM,NE,1406N03ECM NE
87B84EB0-9296-E011-82A2-00155D28E806,B351D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,187-D,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",NULL,0,NULL,NULL,14,6,N,6,E,C,1406N06ECM,NE,1406N06ECM NE
88B84EB0-9296-E011-82A2-00155D28E806,7650D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-G,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 15 miles North and West || ",NULL,0,NULL,NULL,15,5,N,3,E,C,1505N03ECM,NE,1505N03ECM NE
89B84EB0-9296-E011-82A2-00155D28E806,1D51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1555-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From the SE part of Keyes, 8 miles West and 3 miles North to SE corner of lease || ",NULL,0,NULL,NULL,15,5,N,6,E,C,1505N06ECM,NE,1505N06ECM NE
8AB84EB0-9296-E011-82A2-00155D28E806,7250D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1275-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 18 miles West || ",NULL,0,NULL,NULL,15,6,N,3,E,C,1506N03ECM,NE,1506N03ECM NE
8BB84EB0-9296-E011-82A2-00155D28E806,B551D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,187-E,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",NULL,0,NULL,NULL,15,6,N,6,E,C,1506N06ECM,NE,1506N06ECM NE
8CB84EB0-9296-E011-82A2-00155D28E806,A350D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-I,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East and 3 miles NE || ",NULL,0,NULL,NULL,17,5,N,3,E,C,1705N03ECM,NE,1705N03ECM NE
8DB84EB0-9296-E011-82A2-00155D28E806,7251D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,282-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,17,5,N,6,E,C,1705N06ECM,NE,1705N06ECM NE
8EB84EB0-9296-E011-82A2-00155D28E806,A151D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,159-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 5 miles East || ",NULL,0,NULL,NULL,17,6,N,6,E,C,1706N06ECM,NE,1706N06ECM NE
8FB84EB0-9296-E011-82A2-00155D28E806,2D50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2340,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 10 miles East || ",NULL,0,NULL,NULL,18,5,N,3,E,C,1805N03ECM,NE,1805N03ECM NE
90B84EB0-9296-E011-82A2-00155D28E806,5E51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1443,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,18,5,N,6,E,C,1805N06ECM,NE,1805N06ECM NE
91B84EB0-9296-E011-82A2-00155D28E806,8651D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,187-F,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 5 miles East || ",NULL,0,NULL,NULL,18,6,N,6,E,C,1806N06ECM,NE,1806N06ECM NE
92B84EB0-9296-E011-82A2-00155D28E806,48E8E139-087C-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,0.5,40,00:00.0,NULL,NULL,F,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,19,3,N,1,E,C,1903N01ECM,NE,1903N01ECM NE
93B84EB0-9296-E011-82A2-00155D28E806,C450D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2339,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East on Hwy 325 and 1 mile East || ",NULL,0,NULL,NULL,19,5,N,3,E,C,1905N03ECM,NE,1905N03ECM NE
94B84EB0-9296-E011-82A2-00155D28E806,6251D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1250-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 3 miles East || ",NULL,0,NULL,NULL,19,5,N,6,E,C,1905N06ECM,NE,1905N06ECM NE
95B84EB0-9296-E011-82A2-00155D28E806,9051D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,187-G,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 5 miles East || ",NULL,0,NULL,NULL,19,6,N,6,E,C,1906N06ECM,NE,1906N06ECM NE
96B84EB0-9296-E011-82A2-00155D28E806,E34FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 4 miles West and 5 miles North || ",NULL,0,NULL,NULL,20,4,N,1,E,C,2004N01ECM,NE,2004N01ECM NE
97B84EB0-9296-E011-82A2-00155D28E806,CB50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-J,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East on Hwy 325 and 1 mile East || ",NULL,0,NULL,NULL,20,5,N,3,E,C,2005N03ECM,NE,2005N03ECM NE
98B84EB0-9296-E011-82A2-00155D28E806,4251D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,2074,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 5 miles East || ",NULL,0,NULL,NULL,20,5,N,6,E,C,2005N06ECM,NE,2005N06ECM NE
99B84EB0-9296-E011-82A2-00155D28E806,A351D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,159-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 5 miles East || ",NULL,0,NULL,NULL,20,6,N,6,E,C,2006N06ECM,NE,2006N06ECM NE
9AB84EB0-9296-E011-82A2-00155D28E806,F34FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 2 miles East and 6 miles South || ",NULL,0,NULL,NULL,21,4,N,1,E,C,2104N01ECM,NE,2104N01ECM NE
9BB84EB0-9296-E011-82A2-00155D28E806,CD50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1558-K,,ADMIN,29:19.8,ADMIN,29:19.8,"From Kenton, 11 miles East on Hwy 325 and 1 mile East || ",NULL,0,NULL,NULL,21,5,N,3,E,C,2105N03ECM,NE,2105N03ECM NE
9CB84EB0-9296-E011-82A2-00155D28E806,3051D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,250-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 12 miles North and 5 miles East || ",NULL,0,NULL,NULL,21,5,N,6,E,C,2105N06ECM,NE,2105N06ECM NE
9DB84EB0-9296-E011-82A2-00155D28E806,A551D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,159-D,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 14 miles North and 5 miles East || ",NULL,0,NULL,NULL,21,6,N,6,E,C,2106N06ECM,NE,2106N06ECM NE
9EB84EB0-9296-E011-82A2-00155D28E806,FD4FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,NONE,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 1 mile East and 5 miles North and West || ",NULL,0,NULL,NULL,22,4,N,1,E,C,2204N01ECM,NE,2204N01ECM NE
9FB84EB0-9296-E011-82A2-00155D28E806,E150D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1559-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",NULL,0,NULL,NULL,22,5,N,3,E,C,2205N03ECM,NE,2205N03ECM NE
A0B84EB0-9296-E011-82A2-00155D28E806,F54FD821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1269,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 1 mile East and 5 miles North and West || ",NULL,0,NULL,NULL,23,4,N,1,E,C,2304N01ECM,NE,2304N01ECM NE
A1B84EB0-9296-E011-82A2-00155D28E806,E350D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1559-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",NULL,0,NULL,NULL,23,5,N,3,E,C,2305N03ECM,NE,2305N03ECM NE
A2B84EB0-9296-E011-82A2-00155D28E806,7451D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1555-E,,ADMIN,29:19.8,ADMIN,29:19.8,"From SE part of Keyes, 8 miles West and 3 miles North to SW corner of lease || ",NULL,0,NULL,NULL,23,5,N,6,E,C,2305N06ECM,NE,2305N06ECM NE
A3B84EB0-9296-E011-82A2-00155D28E806,D351D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,187-H,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",NULL,0,NULL,NULL,23,6,N,6,E,C,2306N06ECM,NE,2306N06ECM NE
A4B84EB0-9296-E011-82A2-00155D28E806,08DCE139-087C-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1632-C,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,24,1,N,2,E,C,2401N02ECM,NE,2401N02ECM NE
A5B84EB0-9296-E011-82A2-00155D28E806,17DCE139-087C-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1514-B,,ADMIN,29:19.8,ADMIN,29:19.8,Imported Location || ,NULL,0,NULL,NULL,24,3,N,3,E,C,2403N03ECM,NE,2403N03ECM NE
A6B84EB0-9296-E011-82A2-00155D28E806,DB50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1559-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",NULL,0,NULL,NULL,24,5,N,3,E,C,2405N03ECM,NE,2405N03ECM NE
A7B84EB0-9296-E011-82A2-00155D28E806,7E51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1555-F,,ADMIN,29:19.8,ADMIN,29:19.8,"From SE part of Keyes, 8 miles West and 3 miles North to SW corner of lease || ",NULL,0,NULL,NULL,24,5,N,6,E,C,2405N06ECM,NE,2405N06ECM NE
A8B84EB0-9296-E011-82A2-00155D28E806,BD51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,187-I,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",NULL,0,NULL,NULL,24,6,N,6,E,C,2406N06ECM,NE,2406N06ECM NE
A9B84EB0-9296-E011-82A2-00155D28E806,1D50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1269-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Wheeless, 1 mile East and 5 miles North and West || ",NULL,0,NULL,NULL,25,4,N,1,E,C,2504N01ECM,NE,2504N01ECM NE
AAB84EB0-9296-E011-82A2-00155D28E806,EE50D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,44-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",NULL,0,NULL,NULL,25,5,N,3,E,C,2505N03ECM,NE,2505N03ECM NE
ABB84EB0-9296-E011-82A2-00155D28E806,8051D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1555-G,,ADMIN,29:19.8,ADMIN,29:19.8,"From SE part of Keyes, 8 miles West and 3 miles North to SW corner of lease || ",NULL,0,NULL,NULL,25,5,N,6,E,C,2505N06ECM,NE,2505N06ECM NE
ACB84EB0-9296-E011-82A2-00155D28E806,BF51D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,975-A,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",NULL,0,NULL,NULL,25,6,N,6,E,C,2506N06ECM,NE,2506N06ECM NE
ADB84EB0-9296-E011-82A2-00155D28E806,8652D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1514-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 5 miles West on Hwy 325, 3 miles South and 5 miles West to East side of lease || ",NULL,0,NULL,NULL,26,3,N,3,E,C,2603N03ECM,NE,2603N03ECM NE
AEB84EB0-9296-E011-82A2-00155D28E806,F250D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,44-B,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",NULL,0,NULL,NULL,26,5,N,3,E,C,2605N03ECM,NE,2605N03ECM NE
AFB84EB0-9296-E011-82A2-00155D28E806,8251D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1555-H,,ADMIN,29:19.8,ADMIN,29:19.8,"From SE part of Keyes, 8 miles West and 3 miles North to SW corner of lease || ",NULL,0,NULL,NULL,26,5,N,6,E,C,2605N06ECM,NE,2605N06ECM NE
B0B84EB0-9296-E011-82A2-00155D28E806,C151D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,187-J,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 14 miles North and 6 miles East to SW part of lease || ",NULL,0,NULL,NULL,26,6,N,6,E,C,2606N06ECM,NE,2606N06ECM NE
B1B84EB0-9296-E011-82A2-00155D28E806,8852D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1514-D,,ADMIN,29:19.8,ADMIN,29:19.8,"From square in Boise City, 5 miles West on Hwy 325, 3 miles South and 5 miles West to East side of lease || ",NULL,0,NULL,NULL,27,3,N,3,E,C,2703N03ECM,NE,2703N03ECM NE
B2B84EB0-9296-E011-82A2-00155D28E806,E550D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,44-C,,ADMIN,29:19.8,ADMIN,29:19.8,"From Square in Boise City, 5 miles West and 14 miles North and West || ",NULL,0,NULL,NULL,27,5,N,3,E,C,2705N03ECM,NE,2705N03ECM NE
B3B84EB0-9296-E011-82A2-00155D28E806,2651D821-E47B-E011-9CF3-00155D960C0A,5,4,13,NE,NE/4 NE/4,1,40,00:00.0,NULL,NULL,G,1555-I,,ADMIN,29:19.8,ADMIN,29:19.8,"From the SE part of Keyes, 8 miles West and 3 miles North to SE corner of lease || ",NULL,0,NULL,NULL,27,5,N,6,E,C,2705N06ECM,NE,2705N06ECM NE
