HoldingDetailID,LeaseType,LegalDescription,GISGlobalId,ApprovedforProd,CountyName,Acres,MineralsLeaseID,AuctionUnitID,LeaseNumber,MineralsAuctionDate,MineralsAwardDate,GrossAcres,NetAcres,TractNumber,MineralsAuctionID,TrustName,LocationDescription,Township,TownshipDirection,Range,RangeDirection,Section,QuarterDescription,Meridian,STRM,HoldingDetailTypeID
3089F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4SE/4 SEC 31-6N-3ECM,NULL,NULL,CIMARRON,40,NULL,2F89F03D-9F96-E011-82A2-00155D28E806,307643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,N,3,E,31,SE,C,31-06N-03ECM,1
3489F03D-9F96-E011-82A2-00155D28E806,Agricultural,S/2NW/4 SEC 5-5N-3ECM,NULL,NULL,CIMARRON,80,NULL,3389F03D-9F96-E011-82A2-00155D28E806,511638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,3,E,5,NW,C,05-05N-03ECM,1
3E89F03D-9F96-E011-82A2-00155D28E806,Agricultural,S/2NW/4 SEC 1-5N-1ECM,NULL,NULL,CIMARRON,80,NULL,3D89F03D-9F96-E011-82A2-00155D28E806,511640,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,N,1,E,1,NW,C,01-05N-01ECM,1
4289F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4NE/4 SEC 10-26N-19WIM,NULL,NULL,WOODWARD,40,NULL,4189F03D-9F96-E011-82A2-00155D28E806,409250,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,N,19,W,10,NE,I,10-26N-19WIM,1
4589F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 12-26N-19WIM,NULL,NULL,WOODWARD,160,NULL,4489F03D-9F96-E011-82A2-00155D28E806,409251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26,N,19,W,12,NE,I,12-26N-19WIM,1
4B89F03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-8N-1EIM (SUBJ TO 2.65 AC ESMT),NULL,NULL,CLEVELAND,160,NULL,4A89F03D-9F96-E011-82A2-00155D28E806,100003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Located at SE corner of intersection of Cedar Lane and 156th St  (Hunting/Recreation Potential),8,N,1,E,16,NW,I,16-08N-01EIM,1
5089F03D-9F96-E011-82A2-00155D28E806,Agricultural,W/2SW/4 SEC 16-8N-1EIM(SUBJ TO 1.12 AC ESMT),NULL,NULL,CLEVELAND,80,NULL,4F89F03D-9F96-E011-82A2-00155D28E806,100004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Approximately 12 miles East of Norman; located at SE corner of Post Oak Road and 156th St - (Hunting/Recreation Potential),8,N,1,E,16,SW,I,16-08N-01EIM,1
5589F03D-9F96-E011-82A2-00155D28E806,Agricultural,S/2SE/4 SEC 16-8N-1EIM,NULL,NULL,CLEVELAND,80,NULL,5489F03D-9F96-E011-82A2-00155D28E806,100005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Located at the NW corner of 168th St (Luther Rd) and Post Oak Rd  (Hunting/Recreation Potential),8,N,1,E,16,SE,I,16-08N-01EIM,1
5A89F03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 36-8N-1EIM,NULL,NULL,CLEVELAND,160,NULL,5989F03D-9F96-E011-82A2-00155D28E806,100006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of McGuire Road and 180th St, 1 mile East to NW corner of property (Hunting/Recreation Potential)",8,N,1,E,36,SW,I,36-08N-01EIM,1
6089F03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-6N-2EIM,NULL,NULL,POTTAWATOMIE,160,NULL,5F89F03D-9F96-E011-82A2-00155D28E806,100009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Cleveland/Pottawatomie county line on Hwy 39, 2 miles East and 1 mile South to NW corner of property (Hunting/Recreation Potential)",6,N,2,E,16,NW,I,16-06N-02EIM,1
6489F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-6N-2EIM,NULL,NULL,POTTAWATOMIE,160,NULL,5F89F03D-9F96-E011-82A2-00155D28E806,100009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Cleveland/Pottawatomie county line on Hwy 39, 2 miles East and 1 mile South to NW corner of property (Hunting/Recreation Potential)",6,N,2,E,16,SE,I,16-06N-02EIM,1
6689F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-10N-1EIM,NULL,NULL,CLEVELAND,160,NULL,6589F03D-9F96-E011-82A2-00155D28E806,100017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SE Corner of property is located approx 1/2 mile North of intersection of Luther Rd and SE 134th St (Hunting/Recreation Potential),10,N,1,E,16,NE,I,16-10N-01EIM,1
6B89F03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-10N-1EIM (SUBJ TO 1.02 AC ESMT),NULL,NULL,CLEVELAND,160,NULL,6A89F03D-9F96-E011-82A2-00155D28E806,100018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of SE 104th St, 1 mile South on Peebly Rd to NW corner of property (Hunting/Recreation Potential)",10,N,1,E,16,NW,I,16-10N-01EIM,1
7089F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-10N-1EIM,NULL,NULL,CLEVELAND,160,NULL,6F89F03D-9F96-E011-82A2-00155D28E806,100019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the intersection of Peebly Rd and SE 149th St, 4 miles East and 1 mile South to NE corner of property - Access across deeded land on the North side  (No Legal Access) (Hunting/Recreation Potential)",10,N,1,E,36,NE,I,36-10N-01EIM,1
7889F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-11N-1EIM ,NULL,NULL,OKLAHOMA,160,NULL,7789F03D-9F96-E011-82A2-00155D28E806,100022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NE/4 and SE/4 are separated by I-40.From intersection of I-40 and Harrah Road, 1/2 mile North and 1/2 mile East to NW corner of NE/4",11,N,1,E,36,NE,I,36-11N-01EIM,1
7E89F03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 36-11N-1EIM (SUBJ TO 10 AC ESMT)(LESS 2.15 AC SOLD) ,{B44DA4DC-5191-4216-9B3D-78B0D69CAEE4},00:00.0,OKLAHOMA,157.85,NULL,7D89F03D-9F96-E011-82A2-00155D28E806,100023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Northwest corner of lease is located at the intersection of I-40 and Harrah Road, South of Harrah/Newalla",11,N,1,E,36,SW,I,36-11N-01EIM,1
8389F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-12N-1EIM (SUBJ TO 7.8 AC FOR RR),{EB937598-6D1B-464B-ABFC-BD640272F71B},00:00.0,OKLAHOMA,160,NULL,8289F03D-9F96-E011-82A2-00155D28E806,100025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwy 62 and the Oklahoma and Lincoln County line, 1 mile South to NE corner of lease",12,N,1,E,36,NE,I,36-12N-01EIM,1
8889F03D-9F96-E011-82A2-00155D28E806,Agricultural,N/2NW/4 SEC 36-12N-1EIM (SUBJ TO 1.77 AC ESMT)(LESS 3.61 AC SOLD),{47213409-CF30-4F81-8C5A-AF04DD8E4EBD},00:00.0,OKLAHOMA,76.39,NULL,8789F03D-9F96-E011-82A2-00155D28E806,100026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From North 10th St and Hwy 270, South 200 feet, on East side of road (Just South of Harrah)",12,N,1,E,36,NW,I,36-12N-01EIM,1
8D89F03D-9F96-E011-82A2-00155D28E806,Agricultural,S/2SW/4 SEC 36-12N-1EIM (LESS 3.3 AC SOLD)(SUBJ TO .32 AC ESMT)(SUBJ TO .54 AC ESMT),{FE7FC362-5113-4CB2-9B7B-353AEC7ED51D},00:00.0,OKLAHOMA,76.7,NULL,8C89F03D-9F96-E011-82A2-00155D28E806,100027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Harrah, 1 mile South on Harrah Road to SW corner of property(On East side of Harrah Road and North side of E Reno) ( Wildlife Potential)",12,N,1,E,36,SW,I,36-12N-01EIM,1
9289F03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-14N-1EIM,NULL,NULL,OKLAHOMA,160,NULL,9189F03D-9F96-E011-82A2-00155D28E806,100029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Luther Rd and Hwy 66 at North edge of Luther, 1 mile North and 3/4 mile West on North side of road (Hunting Potential)",14,N,1,E,16,SW,I,16-14N-01EIM,1
9789F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-14N-1EIM  (SUBJ TO .13 AC ESMT),NULL,NULL,OKLAHOMA,159.38,NULL,9689F03D-9F96-E011-82A2-00155D28E806,100030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Luther Road and HWY 66, 1 mile North to SE corner of property (Wildlife Potential)",14,N,1,E,16,SE,I,16-14N-01EIM,1
9C89F03D-9F96-E011-82A2-00155D28E806,Agricultural,N/2NW/4 SEC 36-14N-1EIM (SUBJ TO 9.82 AC ESMT)(LESS .1 AC STCL 105493)(LESS .04 AC STCL 106416),{92A7EE68-C123-4DC4-84B8-CFED6F57678A},00:00.0,OKLAHOMA,57.88,NULL,9B89F03D-9F96-E011-82A2-00155D28E806,100031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Luther Road and Hwy 66, 1 mile South on Luther Road and 2 miles East to NW corner of lease on South side of road",14,N,1,E,36,NW,I,36-14N-01EIM,1
A289F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 36-14N-1EIM,NULL,NULL,OKLAHOMA,160,NULL,A189F03D-9F96-E011-82A2-00155D28E806,100032,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Hwy 66 and Luther Road,  2 miles South and 2 1/2 miles East to SW corner of lease",14,N,1,E,36,SE,I,36-14N-01EIM,1
A789F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-15N-1EIM,NULL,NULL,LOGAN,160,NULL,A689F03D-9F96-E011-82A2-00155D28E806,100033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Lincoln and Logan County line on Hwy 105,  3 miles West and 6 miles South to NE corner of lease",15,N,1,E,16,NE,I,16-15N-01EIM,1
B189F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-15N-1EIM,NULL,NULL,LOGAN,160,NULL,B089F03D-9F96-E011-82A2-00155D28E806,100036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Logan/Lincoln county line on Hwy 105, 3 miles West and 6 1/2 miles South to NE corner of property (Hunting Potential)",15,N,1,E,16,SE,I,16-15N-01EIM,1
B689F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 36-15N-1EIM ,NULL,NULL,LOGAN,160,NULL,B589F03D-9F96-E011-82A2-00155D28E806,100037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Luther intersection of Hwy 66 and Luther Road, 4 miles North and 2 miles East to SW corner of property (Hunting Potential)",15,N,1,E,36,SE,I,36-15N-01EIM,1
BB89F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-16N-1EIM ,NULL,NULL,LOGAN,160,NULL,BA89F03D-9F96-E011-82A2-00155D28E806,100043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Lincoln and Logan County line on Hwy 105, 3 miles West to NE corner of lease",16,N,1,E,16,NE,I,16-16N-01EIM,1
C089F03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 36-16N-1EIM ,NULL,NULL,LOGAN,160,NULL,BF89F03D-9F96-E011-82A2-00155D28E806,100047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Lincoln and Logan County line on Hwy 105,  3 miles South to NE corner of lease",16,N,1,E,36,NW,I,36-16N-01EIM,1
C589F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-17N-1EIM,{DBC9729B-E684-49F6-B6F7-8C1371321596},00:00.0,PAYNE,160,NULL,C489F03D-9F96-E011-82A2-00155D28E806,100051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Cimarron river bridge at Coyle, 1 mile East, 1 mile South and 1/2 mile East to NW corner of property (Hunting Potential)",17,N,1,E,16,NE,I,16-17N-01EIM,1
CA89F03D-9F96-E011-82A2-00155D28E806,Agricultural,LT 1 SEC 16-17N-1EIM,{42A0A562-97F0-4862-BA32-CB1A263B51F7},00:00.0,PAYNE,38.25,NULL,C989F03D-9F96-E011-82A2-00155D28E806,100052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,NW,I,16-17N-01EIM,1
CE89F03D-9F96-E011-82A2-00155D28E806,Agricultural,LT 2 SEC 16-17N-1EIM,{42A0A562-97F0-4862-BA32-CB1A263B51F7},00:00.0,PAYNE,37.25,NULL,C989F03D-9F96-E011-82A2-00155D28E806,100052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,NW,I,16-17N-01EIM,1
CF89F03D-9F96-E011-82A2-00155D28E806,Agricultural,LT 3 SEC 16-17N-1EIM,{42A0A562-97F0-4862-BA32-CB1A263B51F7},00:00.0,PAYNE,7.5,NULL,C989F03D-9F96-E011-82A2-00155D28E806,100052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,SW,I,16-17N-01EIM,1
D189F03D-9F96-E011-82A2-00155D28E806,Agricultural,LT 6 SEC 16-17N-1EIM ,{2CBC42CF-3BB8-4803-BF99-A94EB82B455C},00:00.0,LOGAN,3.99,NULL,D089F03D-9F96-E011-82A2-00155D28E806,100053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,SE,I,16-17N-01EIM,1
D589F03D-9F96-E011-82A2-00155D28E806,Agricultural,LT 7 SEC 16-17N-1EIM ,{BD2A5857-392E-48EF-AA38-2890E701CC0B},00:00.0,LOGAN,28.8,NULL,D089F03D-9F96-E011-82A2-00155D28E806,100053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,SW,I,16-17N-01EIM,1
D689F03D-9F96-E011-82A2-00155D28E806,Agricultural,LT 8 SEC 16-17N-1EIM ,{7A0DF2A4-11BB-41EA-8FE9-80591B1351D0},00:00.0,LOGAN,0.74,NULL,D089F03D-9F96-E011-82A2-00155D28E806,100053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,SW,I,16-17N-01EIM,1
D789F03D-9F96-E011-82A2-00155D28E806,Agricultural,LT 9 SEC 16-17N-1EIM ,{7A0DF2A4-11BB-41EA-8FE9-80591B1351D0},00:00.0,LOGAN,30.1,NULL,D089F03D-9F96-E011-82A2-00155D28E806,100053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,SW,I,16-17N-01EIM,1
D889F03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4SW/4 SEC 16-17N-1EIM ,NULL,NULL,LOGAN,40,NULL,D089F03D-9F96-E011-82A2-00155D28E806,100053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From the Cimarron River bridge at Coyle, at the North end of the bridge,  1 mile East and 1 mile South to the NW corner of lease",17,N,1,E,16,SW,I,16-17N-01EIM,1
DA89F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 36-17N-1EIM,NULL,NULL,LOGAN,160,NULL,D989F03D-9F96-E011-82A2-00155D28E806,100056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Logan/Lincoln county line on Hwy 105, 2 miles North to SE corner of property (Hunting Potential)",17,N,1,E,36,SE,I,36-17N-01EIM,1
DF89F03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 36-17N-1EIM,NULL,NULL,LOGAN,160,NULL,DE89F03D-9F96-E011-82A2-00155D28E806,100057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Logan/Lincoln county line on Hwy 105, 2 miles North and 1/2 mile West to SE corner of property (Hunting Potential)",17,N,1,E,36,SW,I,36-17N-01EIM,1
E589F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-18N-1EIM (LESS 10 AC SOLD),{1A295B01-E7E4-4042-9D51-217C8B488BF5},00:00.0,PAYNE,150,NULL,E489F03D-9F96-E011-82A2-00155D28E806,100060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Coyle Cimarron river bridge, 2 miles East and 3 1/2 miles North to SE corner of property",18,N,1,E,16,NE,I,16-18N-01EIM,1
EA89F03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-18N-1EIM,NULL,NULL,PAYNE,160,NULL,E989F03D-9F96-E011-82A2-00155D28E806,100061,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Cimarron River Bridge North of Coyle, 4 miles North, 1 mile East and 1/2 mile North to SW corner of property",18,N,1,E,16,NW,I,16-18N-01EIM,1
EF89F03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-18N-1EIM,NULL,NULL,PAYNE,160,NULL,EE89F03D-9F96-E011-82A2-00155D28E806,100064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 33 and 177, West of Perkins, 5 miles West and 1/2 mile North to SE corner of property",18,N,1,E,36,NE,I,36-18N-01EIM,1
F589F03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 36-18N-1EIM,NULL,NULL,PAYNE,160,NULL,F489F03D-9F96-E011-82A2-00155D28E806,100065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 33 and 177, 6 miles West and 1/2 mile North to SW corner of property",18,N,1,E,36,NW,I,36-18N-01EIM,1
FA89F03D-9F96-E011-82A2-00155D28E806,Agricultural,E/2SW/4 SEC 36-18N-1EIM (SUBJ TO .92 AC ESMT)(SUBJ TO 6.78 AC ESMT)(LESS 5.09  AC SOLD),{16FCF306-093D-4FAD-8E14-AF3BDF8240ED},00:00.0,PAYNE,74.91,NULL,F989F03D-9F96-E011-82A2-00155D28E806,100066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 177 and 33, 5 1/2 miles West Tto SE corner of property",18,N,1,E,36,SW,I,36-18N-01EIM,1
FF89F03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 36-18N-1EIM  (SUBJ TO .91 AC ESMT)(SUBJ TO 13.56 AC ESMT),NULL,NULL,PAYNE,160,NULL,FE89F03D-9F96-E011-82A2-00155D28E806,100067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 33 and 177, 5 miles West to SE corner of property",18,N,1,E,36,SE,I,36-18N-01EIM,1
048AF03D-9F96-E011-82A2-00155D28E806,Agricultural,E/2E/2SE/4 SEC 16-20N-1EIM (LESS 5 AC STCL 106512),{D9A90662-447F-4E07-819E-C43829524777},00:00.0,NOBLE,35,NULL,038AF03D-9F96-E011-82A2-00155D28E806,100079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Payne and Noble county line on Hwy 86, 5 miles North, 5 miles East and 1 1/2 miles South to NE corner of property",20,N,1,E,16,SE,I,16-20N-01EIM,1
088AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4NE/4SE/4 SEC 16-20N-1EIM ,{8CE015EA-A30A-4D86-AD2C-BF5CD402C0A3},00:00.0,NOBLE,10,NULL,038AF03D-9F96-E011-82A2-00155D28E806,100079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Payne and Noble county line on Hwy 86, 5 miles North, 5 miles East and 1 1/2 miles South to NE corner of property",20,N,1,E,16,SE,I,16-20N-01EIM,1
0A8AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-26N-1EIM,NULL,NULL,KAY,160,NULL,098AF03D-9F96-E011-82A2-00155D28E806,100080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwy 156 & new Hwy 60 near Ponca City, 3 miles West, 3 miles North to SE corner of property",26,N,1,E,16,NE,I,16-26N-01EIM,1
0F8AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-26N-1EIM (LESS 2.25 AC SOLD),{219D76A4-25EB-49CE-85C7-FFC2A2A208F6},00:00.0,KAY,157.75,NULL,0E8AF03D-9F96-E011-82A2-00155D28E806,100081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 177 & 60 at Tonkawa,  4 miles East on Hwy 60 and 2 1/2 miles North on county road to SW corner of lease.  On East side of road",26,N,1,E,16,SW,I,16-26N-01EIM,1
148AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-26N-1EIM (LESS 2.5 AC SOLD),{0F64F4A8-C424-481A-80A9-6124095BE103},00:00.0,KAY,157.5,NULL,138AF03D-9F96-E011-82A2-00155D28E806,100083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwy 156 and New Hwy 60, West of Ponca City, 3 miles West and 2 1/2 miles North to SE corner of property on West side of road",26,N,1,E,16,SE,I,16-26N-01EIM,1
198AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-26N-1EIM (SUBJ TO 25.64 AC ESMT),NULL,NULL,KAY,160,NULL,188AF03D-9F96-E011-82A2-00155D28E806,100084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Property lies Northwest of intersection of Hwy 156 & new Hwy 60 West of Ponca City,26,N,1,E,36,NE,I,36-26N-01EIM,1
1E8AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 36-26N-1EIM (SUBJ TO 11.02 AC ESMT),NULL,NULL,KAY,160,NULL,1D8AF03D-9F96-E011-82A2-00155D28E806,100085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 60 and 156, West of Ponca City, 1 mile West to SW corner of property",26,N,1,E,36,NW,I,36-26N-01EIM,1
248AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 36-26N-1EIM (SUBJ TO 7.71 AC ESMT),NULL,NULL,KAY,160,NULL,238AF03D-9F96-E011-82A2-00155D28E806,100086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 177 & 60 at Tonkawa, 7 miles East on Hwy 60 to NW corner of lease.  On South side of Hwy 60",26,N,1,E,36,SW,I,36-26N-01EIM,1
298AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 36-26N-1EIM (SUBJ TO 17.77 AC ESMT),NULL,NULL,KAY,160,NULL,288AF03D-9F96-E011-82A2-00155D28E806,100087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Property lies Southwest of intersection of  Hwy 156 and new Hwy 60 West of Ponca City,26,N,1,E,36,SE,I,36-26N-01EIM,1
2E8AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 16-27N-1EIM,NULL,NULL,KAY,160,NULL,2D8AF03D-9F96-E011-82A2-00155D28E806,100088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 11 and 177 in Blackwell, 5 miles East and 1/2 mile North to SE corner of property (Located on West side of road)",27,N,1,E,16,NE,I,16-27N-01EIM,1
338AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-27N-1EIM (SUBJ TO 4.91 AC ESMT)(LESS 3.45 AC SOLD),{CF9026C7-D9CA-4B49-A992-D969B9648B21},00:00.0,KAY,156.55,NULL,328AF03D-9F96-E011-82A2-00155D28E806,100089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 11 & 177 in Blackwell, 4 miles East to SW corner of property",27,N,1,E,16,SW,I,16-27N-01EIM,1
388AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-27N-1EIM (SUBJ TO 3.24 AC ESMT)(LESS 7.5 AC SOLD),{5BB0CBE9-9B1A-45DC-89DC-793A23914CAE},00:00.0,KAY,152.5,NULL,378AF03D-9F96-E011-82A2-00155D28E806,100091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 11 and 177 in Blackwell, 4 1/2 miles East to SW corner of property",27,N,1,E,16,SE,I,16-27N-01EIM,1
3D8AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-27N-1EIM (LESS 1.93 AC SOLD),{FD44D4C8-497F-46E8-B0D5-6BF1D257EF43},00:00.0,KAY,158.07,NULL,3C8AF03D-9F96-E011-82A2-00155D28E806,100092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 77 & 11, 4 miles West on Hwy 11 and 2 miles South on county road to NE corner of lease. On West side of road",27,N,1,E,36,NE,I,36-27N-01EIM,1
428AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 36-27N-1EIM (LESS 5.74 AC SOLD),{F7B12005-629A-44F1-92E5-C4EE9F1ACFE1},00:00.0,KAY,154.26,NULL,418AF03D-9F96-E011-82A2-00155D28E806,100095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From intersection of Hwys 77 & 11,  4 miles West on Hwy 11,  2 1/2 miles South on county road to NE corner of lease.  On West  & South side of road",27,N,1,E,36,SE,I,36-27N-01EIM,1
478AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SE/4 SEC 16-28N-1EIM ,NULL,NULL,KAY,160,NULL,468AF03D-9F96-E011-82A2-00155D28E806,100096,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Peckham, 1 mile West and 1 mile North to SE corner of property (Located on West side of road)",28,N,1,E,16,SE,I,16-28N-01EIM,1
4C8AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NW/4 SEC 16-28N-1EIM,NULL,NULL,KAY,160,NULL,4B8AF03D-9F96-E011-82A2-00155D28E806,100097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Peckham, 2 miles West and 1 1/2 miles North to NW corner of property (Located on East side of road)",28,N,1,E,16,NW,I,16-28N-01EIM,1
518AF03D-9F96-E011-82A2-00155D28E806,Agricultural,SW/4 SEC 16-28N-1EIM,NULL,NULL,KAY,160,NULL,508AF03D-9F96-E011-82A2-00155D28E806,100098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From Sumpter, 4 1/2 miles East and  1 mile North to SW corner of lease",28,N,1,E,16,SW,I,16-28N-01EIM,1
578AF03D-9F96-E011-82A2-00155D28E806,Agricultural,NE/4 SEC 36-28N-1EIM,NULL,NULL,KAY,160,NULL,568AF03D-9F96-E011-82A2-00155D28E806,100100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"From stoplight in Newkirk, 5 miles West, 1 mile South to NE corner of property",28,N,1,E,36,NE,I,36-28N-01EIM,1
